Message,SHA1
000414,F8A22C39ED358F449284BADA61F4D6B12EF2A8E0
000415,7F3EFA288A68F9BD3EE6759037D4B44FD2890320
000416,98B0205C86E603C9C14C613BD878395EE13063FB
000417,9B5A3AC387D96661367B69953D2EF501FAA1F640
000418,921EFAFA16AA0FE85435776B0726564B6C247B9C
000419,DD20B5BBD06022148CAB9124AE3E28373B7DA242
000420,A3E49AB9A378D9E8902DE5CBEAE8F21F888251D2
000421,B34BBFED5A63AE77C7F512F611980EE7AA250EDB
000422,684C91948BB914A925AD55B9157E8C820817458B
000423,79008B794CB081504D6732A4B2957B7E2871F793
000424,74325C53691838CFD1E80F0AD1DFFEA3A28884E3
000425,72A9CCAC7C1814E98A5403F1E3633B9F3FD5B72D
000426,185A08F769A3D07B0C65DE01AE6E33E865D49A77
000427,88CD1B2830AC48CD8011170E42BF495BC8DECF47
000428,B5F5878F093B9C64A9D64C6E96DDE32821A54264
000429,DA5D7AEEDFBDE6787849BAF4A45A4DFC68C457A1
000430,CFA609900B227945A20B81F8EB5165163CE4FB98
000501,807B4156D5102BC58543F4C3D1A198289380A99C
000502,79013DCCE581500A98AC44AF5F30E99B755D5DDF
000503,F6A822662FD762752457C2C2DD82D9CF166B809A
000504,F5B283CB0DC695FA322B3F8D57C6140A9500584A
000505,27FC583386AB50316C0B5389C3560922C93D2005
000506,775E480824A5ABCA6C8B8AC8CD2B15C7F3024541
000507,AD864A39CBCB157075F5BED2CC88BA856C02E0E3
000508,065ECDFF04F2016CF14050BF0C81F59F258C6C69
000509,C16F8E9C156CB4B42F794DB580862B87F3C7D3DD
000510,474185ECE73199F4B4A028952BC72A7FCBEFBC54
000511,9F0F53C2B0CBD0DE582B36867D5888EE8212DFC4
000512,3F4303A31BB179CED03FAA0DBD1C8A8297F126FE
000513,6B4736C13F36AA776AB84673A42E574BBEE5EF13
000514,8BE2B1F44738B681BE57E9439C80724FB6385485
000515,F8D0A88573B95B15F4D40C3C50BC3D455E02A4D6
000516,9D7AC0DF7E1BCC1D52C843CBFD18A886A7ECC00C
000517,FBF0FCE7ADB5057A8C01B562C22ADB74447BCAAF
000518,988CE78C3F7A664F4018C4DD8C111A42F455C6F0
000519,78B883F11985815CFC6CF4E83B5FFA4994D3799A
000520,9317F9FDDBAF44A502D0C48C15B2547182E877F6
000521,9B82A19E0FA568E38863885392AE8CADE54FBE3F
000522,0DC0E3311AAEDB3F3FBCF444DB4D3DCFDCBC01B3
000523,58F14E1213D95592C521373FC3B1B33D2B827B5E
000524,7BF898CDF9EC29888CEDA9A6372F9CAF5FED0873
000525,99B29BEE656A90D8086D8C131FEEC4312B7F0BBD
000526,45361855B4122A6E2A7EF58F67D779F5B5E60EEB
000527,BA51E49D66CD1E43884DFB86E063644C630BDF36
000528,441A88BB42614BBD73E3D77CCACF2BCDD6D3AD53
000529,142C92A38CFF8C26D8535C3332B1D70F5FBC87C2
000530,802D2B1C6FED90E8D7DE82DA4A15B8961ED5CC77
000531,8D39D45FC034594F754FC38C72379FE3352FBB08
000601,BED4E397EFECB0B8C6D458C460ABAC40C3FE59F2
000602,76C39B4052025A109FCACBEBF264DF859F09B53E
000603,96148142D0088ED7184E1A379CAE046911B66A22
000604,1EFA2A49FFCD08935F0A70594FCDBA050C1FFFA3
000605,5295279DD016EBAAD96D6ACB85DE50F9AD9DEDA0
000606,45281F0C63DB942B58CD0F755F0D5A52293ED430
000607,BDB919711F48D6F731F7CAD2AC977BA15D18377B
000608,C2B977D1B8DF064B40C5231783E1071BA3F07AD9
000609,5181C448C98B2A819A369AD518A78B5C15076757
000610,B38EEB92443DDED68BBE754D1DFA4B9F01AF35A0
000611,B4B6BD14368099401139B7675FE0D55517ED8A10
000612,C8E89519C8F0D6E46A644A6B03D5E89EF19C6BDA
000613,384E4CBA950D3B73201C0E7B6D2B9D3A8C45BC23
000614,A6293382C1A1970C190DD6695FA413E746AF2DC0
000615,EB1BE483853B26328365CEDDEBD2DF934D6F967A
000616,F516CE233F7856549B4E17D12B1685861669D4E7
000617,F05EDCBA303074DAC86C14A3BFE3691C8AFBDE7C
000618,8F302E52FEA002729A7617C9801BB84CA09BD962
000619,A9607AFC93C2A8A64C8C7714AF2AEC21F23EB5CE
000620,0C254E8D3522DB6D8F0D8815524E2637C22E6A0D
000621,B7A52D8A6120F3E2F489A40F62A0190884604B8E
000622,D4750D45E3691E9C12C56991417ACCB6A61A9DF2
000623,010EC5B0FF0BDDABED5693273A48BC93B9EEAB90
000624,A15E1B0CBE9F80BB533854507A38B9CEC22886EE
000625,6FB8B1F79EE1AD494CDDF7A5DFA1B4CCB94383C5
000626,7698BC30823ED34180CE973DDAAFAB6CCFF63924
000627,7969120662CEDB087574D88733702D1F28A37734
000628,43BEFB228E420D6D4894A6C845FA384AC158BF73
000629,198594BDCEBCEEB53E3AFF912C200616B4DF2BBA
000630,0ECBA7CAADEAF62333D41CD4D1593029771FD632
000701,29C7C3DAE3279A1715F060BB2839FD120ED33B99
000702,940081D6F01B34098A020922EB460753A2B3C3E3
000703,C287AA47032553596F473FBAE293DDD5F5DDE32A
000704,A36EA67DC3DF0E2FD0E8806E95670DA9A325D67A
000705,6A797F6469D249F95365E14478FE77DE5F146A88
000706,0E1F4093D941A42A3FC97FA25DDF0CE670508D43
000707,611135CECD0309C1F1C8A8EFA13C3A5894F58EF4
000708,9A852FE7FB9DD845FCE4447A35200088917E03CB
000709,B542610F86CF39994BE31CB3EE897F462FDFE55B
000710,0A3F0BEE55251751A095D2A179EFA41F934FE2DE
000711,563396CFCB0A18CDA096066991452B3D6010921F
000712,57A1E0366199DDFD8E4DC9C7E495F48E01968ADC
000713,EB986771A29D98BE2FE0F23359F305DDD0FD259E
000714,01545A53CE6D7A88F611F6B72D563C7F0A5C66AF
000715,971203388B9342A464C271D54779BE8801AA7786
000716,157DFE93230A6356B8146C7B9774D07B85476E10
000717,200534F8AECEF6FF318255C7758002B504C0AF78
000718,9E548DD143594023B35259E3F356E4025DC51076
000719,E3A4D3A2074F05AB2130EF595E5E61B6226BC85E
000720,D3380DAE4196909268A67E2FA77FD64A36369C0C
000721,99E4F3CC6739C02DBF4B9E73A861AA635885DC98
000722,0EE042D18B2775A71718BD1F7D6D589D27F8CB46
000723,AA96719053FBA2A353F4A745A37C39E41FB36E77
000724,664ECC3D280E1F1972CD2797E597B0B3C66A1E78
000725,05C1B295F12B1FB6917C1E04085B64331AA8B710
000726,1B80284B971A669017C01149C3218EB02740C3F6
000727,0413C5B2A3045BE0A35CE9392DCA8C2DAD3F31E3
000728,A92018A2D02FDC5546A0E5F05FF2303F803F6B25
000729,7E78BE24251279C1C7E4530B5EE1848A316ACF5F
000730,DB56B61B2F26C529CA0E03E75C5AB5B48E941451
000731,80833C741279E3DCB0E1D87BD9E8A775C093901B
000801,DB51387B5811804E433B30693FCCC917E2C712B6
000802,AD09DD322A781943D013CBE56C64277B2158E9C5
000803,CB21829049886282E4DBBE313425AE8585DA92B2
000804,94B4E4A69078E6A0A01402B812F226D272814A39
000805,B4EAFD3D2103E91F6847B6838F3030A436854E3D
000806,8142AAECF4B27BE3ADE5C8CC673823504BBB6AB1
000807,C37FF19EDF5132153A7A1F6A2CF02DA418E3575A
000808,8B8747D9BE6119DA26CF568B6D89D32DBCB84C6B
000809,AF4F9C23F7E09422638857AE4B4F3BA086DEDE95
000810,7D3D572B188FCBEE07AE98793CCF108826911DBE
000811,98EDEC83154D4480B3BF02A3B1364CEF48C31D3C
000812,F2A0CE1C094CC95E7B43E0AE6F0835D46BEF0423
000813,6076A0BD3EAE0B2FD779285394B055CEDA099521
000814,7A79A8C56051E0CCDBA6973C387FD048F97636DE
000815,474EB68CF94A61E147803EF23D8CAA27F8E68DD8
000816,FD7731B9B246811616A6A331AE684E621C0094D2
000817,956233BAC3AF6710D06D197C5919B284C78964F5
000818,A600DEF2BE66304F096F07E45943A3D3068392E8
000819,07A0FD0B363EF9717768160F382C83A979A388C0
000820,58373FBD6CF184AABCC43E883F859FF1CF5327BD
000821,00C5ABDCFD113AE84F61BF9DCD3487EFE884E8C8
000822,282970088B6B9E75E93A51E28E886925182DE992
000823,229F35E39EE19A17F7F45639ADBF53DAEDD535E6
000824,F7524D256A57A9395FFD51C4AC1EABAE2695B4B4
000825,54A6A0CA771DE1302BBC265332979D5748B0ED3A
000826,30C7EF31A7D896B6527C9E02B34833C78298F8D7
000827,E1B705117AC985BF96BA785F8EF3F6DF73113048
000828,7054A6A5885D095C1519B6F387D3296C75C2D540
000829,CB2D00C0239E68819D6ABC1A23055D1FD02E5C6D
000830,6A272CB78FB00F363CCF0C22B50B9D7C3822528C
000831,68C3E43E4A049180F29EFA64AA56422BAB784526
000901,BB046491A210589AB935AADA4562B3B0116F6566
000902,A12824C327C556F2218A5D355A26948734842930
000903,FC8F67F83AECA81D742CC386AC71A13C2B9F5EE8
000904,943BD53653CAB03FAC24A1322731CA62F053EE1B
000905,0F31C162E70FE622E0911E2AA8FA23EE84B265F7
000906,393B3EF248902F21213B6F2D8A39D1D18091A332
000907,37AD964074EDBCF24FE494C5C721959516BA4196
000908,204128F45680861C3374ABAD14F3FB457B4C91AE
000909,66BB485E04FAF9A49CA604D1AFB09FAE23E45468
000910,01FE9256976CD7C3609ECA33ED581AF8D7ECFC88
000911,7117FE926CFC9736203886D3914BD0A2B063CEDD
000912,2E61CD3BB1488DCC6688A9A4856666370CF1694B
000913,B30F0E77D2EBEA338188318621C0BC5B5BF04302
000914,DD466E528D612DC76B102894F7A67CEFB17F3B63
000915,8E9BEBB569FA72F43A0181FFD933EDE7DEF73853
000916,ED67573F5E8A60A4D1C7621B3E25587E189E610E
000917,2C494C7FEBCCD40FFB1B74418D287933A34BB32A
000918,3CF9AF8F466222EA198C4F71A3E8E8EF32C7352C
000919,C4700C8D53FB1CD7110AE71D4E27DA7FF0FD5CAC
000920,1EA970A55ADE282927A5219E8A61082D9D3D6872
000921,C2CD8F864FF7DA2E68CB3F0CC466E429BA3AA17F
000922,5811DF34C08CF1E8F64DC581187C6F2F0470814E
000923,88A83CAB93669242D446C181099360D1852B8D39
000924,5BB8A5336991D1FD94AA6E5EB4E1D153DADC4570
000925,EE1DCF4C9EE32C17557E14A53BB378240C216E0B
000926,D1F2B06EA8688C76BF0B92DE9AC3AA48601B96EE
000927,DB9655A9C6BDCC2E1F13EDEE93D9CE09CAD8DDE6
000928,9A4A401E912045CA9104D505393DB995401B5C44
000929,DDEFC22235FA556E4DCC74027FE2313F02F4A6D1
000930,60740DEC2972AB2F31555254F043B90051EE08EA
001001,17D53696DC12FDD0D06ABE10A903BA53B28518EE
001002,66364783F1B10D1705C0CA7C5F2C7260613C1454
001003,2C2A7B899204A83089B45D4B51CAEEA5764D4060
001004,B037EDD8F1965EF87FC0A93D3BF0EC78E2218449
001005,4FFB3BA003067CB9C647ABFE1B10996D5FEB0C5D
001006,F06757C273628A7C15B9423B045C6FF9A964926C
001007,3812F3FDFFC4454966F962AA50F2A2EB58BEDD10
001008,7A0E961EFD13BD8927F7D3D64E04E371BA9C0A41
001009,6074A06DDC95ABA6029685688FAAB2A66B8F31FE
001010,C308D866A3A6AB4AF6A2C236CD1E9A393E3869AF
001011,30064531F4F3B52309BBC8A68CB9CD61706BD473
001012,6506608C1A1E5E0701EE910A334C85F3179B525E
001013,169CA650A155790B0896417E6589B3D253F13E3A
001014,F05EC916752C7E7B5DDC2A8DCDDC02F5D48E0963
001015,6C11B8B8E1367CBDE736ED18A7B40A6A8BCB5618
001016,761B8C20065D648F0B1940241A8B4FD375D39EF4
001017,BD4F7446B44691B0C792CA4029F6FD79CD54F2A4
001018,965D8D722203578B58B75C0AD9DC7B2380109DD7
001019,874D279B87CF494535B21FFF4548E0FCF3F4C908
001020,816D4B70C36F4DC5E6DFDF1C0D6787201673BE93
001021,CEC47C0E2A5E637652D6DAE81D4E8AA2478EAD76
001022,18BFD0127EF927FEF5680C9917F400EAB111AC06
001023,FE6C0954C44F89D142DB7C27DFB1FAFC6314D8B7
001024,9163B8D96A0F75DD8A95C1690680C0C425A68824
001025,54176CC7ED69495F361B7F4D3632EC663AD40095
001026,606401D3016D35DD270621F78F5A6ECC39FEE9DF
001027,1004B593EBDEC16AAECDE2B181746FAE84DE4C2F
001028,B0378DB22C53D280CB6231E1B72638382A0F4EA4
001029,027D7F7CEED62C9A4E24867BA5D4C74FDAD2AF89
001030,31B10BF82BE9B3ED882F45D98B380D9FD8904608
001031,743A54E342AD958F00140943422D2811254600CC
001101,EA91B2FC33DF28340F44107387BC3F03BD672E18
001102,6DB4F07FBEE4699225C502427C0C9AB224348ED8
001103,001AE90EFE3692BF038E765652ADF127F7D95387
001104,CB852A2FC62C01B8E0F06D6E62FCB9B2775FCE13
001105,23652466D6A7DFAD9208DF76D6FAF6449B2B132B
001106,492C2BB9284B5DAC91DE457FF83560F8FB28D433
001107,1BC7E1C90D847B790BFB455E7C68F16CB8BE8173
001108,4B14BDBEE23C1446BF65BE74769A92873C6E81E7
001109,EA81CC810FBADBBE316A380619F5B336B1F7D84F
001110,7092864AD02F4956D97F68CAA9A9E5B0798E8696
001111,E28E572FC72645DB6D4A07B439070D25455707BD
001112,257F23C6993D597C0B70364F1978F9474D285888
001113,FF78F9EF99ED89F1209D7B48ACC5B0A44C586305
001114,1B9D62FCB740BDE16E340B4739A2A314B9249B1B
001115,2E0DD7C1443B02CF1FFD4890EA31675735C832A0
001116,B0239EB9BA83AA7287D547556826F96B6F797430
001117,087F011AB39CAA7B6DC5A32405D998F242B90806
001118,7432A335E94A2857FD27659B82CF4FB53EE48B8B
001119,9FC961484395C2C9BBED3EA7C10A88677EFC84C4
001120,A90DE844AD2BC41F422E212DCAB415104D361175
001121,83864EDE511DEE46A87A4578F55BDAA89BDD326A
001122,559596C11803ED8CD54E38A2FAF4CCAEC09A8852
001123,6F95E140FE6218DFFFB070150DD650816C6E60CF
001124,74388C17D4E66B3B4030FEE147319BA2A0628980
001125,60D9766DB09C97E6FA55A1CFBE829C8EE15F961A
001126,359669D252A018EB23EA5BB921C63DC7ADFF7B17
001127,EACFFD344C327C478543F78AFDEA7C36E6F37980
001128,57EE3BCC85CFB60E3C831C377E63F80F3C1967B2
001129,D79F9CE694FA84D93675C3FDA2A3C5A3FA45FB92
001130,4D66A4FECD638437DE48AF58B04E9DEC01F91348
001201,1EC62E122BF7EE16A2EA8F7964153DCF4F2AC175
001202,1B8B54BF5561CCA5563A8D5446D1EB5BE29DF2C3
001203,6CFA3581B13571DEF197BB7CB0851FB82F825F60
001204,F84842215D67F5368CE247A8D42D631DFC271B48
001205,DE256A1A91990A421B6818A10A891323392E4011
001206,5891CA7935805E4CF0417326B88527A58129793C
001207,D6659AB65548445F14F66E0EB0E3576F0F568E2A
001208,368306FC55884D2DFCF16D54A193C5C740AE8771
001209,6C4E382C67B6683A52AD90B41B799B993D118092
001210,30CD0EFD1EA3C0A8C3EED12B56C4933A4E1E048D
001211,6EEF67AD1862233DE79FAE77C3ACF7988E0BAE06
001212,3D6E204485888680E5B85DB6730C195AA632C358
001213,972BEF48062F6B5DC8DF51E4A07F7987B4A0DA3A
001214,EADB3986BA437E58B402C8B4A41AC69FEB8FB6D5
001215,1EE76DE298F6CF892DCAD9AD0C833BE761B13BDE
001216,4D59E836EAD0634BF5A255C20E941B5B04359888
001217,3501521FB7CC9D2C662C4D170F3DD9AEB9B05368
001218,8BE23D5DFF777DA630B5BAC5449DB7FEE0FD960B
001219,5D4780EF64A8086D368729E9E5E2D4FB3B5914D1
001220,EB3290C8CF592F1F628004A4E1C11E86283B69FC
001221,5558B469683ABE0EC85313A491532B63DECEFF05
001222,4C81EA82FDB8B41F4E32149FD5D760F594338944
001223,018693D2E9AF7E92B7AB70C0090E162B8F60EB41
001224,D2753BE7099D213AD41CC045673FFC7E13B137A4
001225,BD8E9068897CFFAA83C96B429D54A7243075F391
001226,221D9D6609BB2222874F2A5A479E36B3D3E3A7D0
001227,78B6F38E8278A5A6F6889B3945C48C449CB110BF
001228,8F4C5D2CB56EAE77E2597DCA4CE53D7912E78F1A
001229,D95BDAA1BAC899EFD2B2160525C3A075D38DBB2F
001230,FBA05A97B08A181F905D94340EA419CF8BB704C1
001231,E8D6F538207675E46028646590B7C34E47792079
010101,57CA2DAD17817A05249A192CC18EF326772DF0D4
010102,32FA35E7DBFE62947AE0550DBFBA76AC48076FBF
010103,579225E0E520E89F43A2EC520C969132774EB7EE
010104,727E346A14AFE5321996E811F2381404E7704E98
010105,A6904C57F5FA84564EB688962EC9C8D1B5273A57
010106,215AEA7939BCC37C1FBE1597647D43E55BBC9A0E
010107,62FB4EE5687C6D582EA16B5D04CAD381BAD086F3
010108,839934E695587EE35A0D7256B6501B0312AEC831
010109,42F1E2C63CB8C20F8CE6F1D21A5E39F1E7604F91
010110,FC9105D06483DBF9C4263C68A92C096AE706C735
010111,6D7226DC0E386AFAB31039023134E4836BD0272D
010112,04B35BEE7D632361D723D4333969E792427B63E5
010113,6B0C41594CF451E5E7F93D92EB33FA49C1DA9979
010114,BFFD6768B9CAA5C7A9CFC73A63378E026A2CE92B
010115,F79B65D72D033ADD31983590FA4CCF48919E2214
010116,1EB95CD01EA50EE1D0D44960D084BBB71972191C
010117,2262F990090041CB5DF46B33947DFBD8DE9D4C56
010118,1DD0F75178311A74681836B8083352EB35C39FEA
010119,99F5EA5A5E1B700EF95EFEA7B4B4D064F405CE25
010120,8A9A09E78AD0F265164FDAE1DDD08115AEAB9246
010121,89124E436FBA31A3C2CCD6D00708F3939E4E33EE
010122,CEA2B68704E51955F3973D89F1BFD966010B371C
010123,2D0B9E302DE1E23B5B898A3575FB0068CB762BE6
010124,153AB4595730F2A65A5F5CDC625742143639CA20
010125,E63EB503C9BFCB1BB4513367EC4103B01AE3DBAB
010126,76F6136AB080189CB45A2702C5CD111BDEE184A1
010127,0C44EFA2DBBAEF57DFA604582A16E4A95BE0262A
010128,936127A8C36EB6AA184CEC00BAB3768675B2BBB4
010129,55A389A4FBBAE57FAE82BFB636621781920FC04B
010130,10363CDA81A0924B58445A8AD7CD8E9B8E24598B
010131,81BDC9A491F606F04F4B2D071FCE49C1A391C826
010201,3478CE47FAA5F286B51F506130426450A4603C06
010202,FCC92BF53E5864EDD3964BB12CA8821F859B8C4A
010203,5491C11F9EE6FF22B260040F4F1B1A3442D127C4
010204,EEDC553BB4F2F694C6728F065670828D385707B4
010205,022B03E206098876792736F74C30E91C8AA11DF2
010206,EBEB23540339C45C00912AFE2BA69C2849ADD3B5
010207,60C6EA2217A834830ECBB11B6968FA440146065B
010208,D2A9F1AA555F64986FD7E9AF0B7A3346404CAA0A
010209,2CE16896CA18FD2E39D9D0DE91F2B00FE76B44B1
010210,1105D0B045229838631081E9EC6E20D9ABECEF01
010211,36E777A124135F6989341184A717BDB174A567B5
010212,E253842D5581565FBFAD2FBD34EC8EF058635D5A
010213,48115FB95B106DBD62D254FFBA3199F00585F715
010214,453BA1FA74E6BE3C4079EC98E0E570FBF4B8BC34
010215,983B53AF841D4484497842F296EE31A67BFDEDC8
010216,A5A5D854F44B5567691945EDDC981C55327D8C97
010217,926ED782EE2A32C99A2068407F8309648FC95816
010218,D54A6B81796098E5E4EDEF41B42551D1920678F6
010219,E8BDE4DA987F80E6B1D84736A4DFA44B4115702A
010220,B4961D165237F9D1A1AF966EE18BD025D5BF3788
010221,BEF950461BD10DC9A6C6798C89DCC0316591681F
010222,A22D4EC061CCE20DD5988E24E95C8C4D4213185B
010223,31ADAD9E43693AEB27C40127D85DAFB049F21701
010224,623CCE34F59A3C6E94D3AE261F975F13D5DF3DF3
010225,7DFF3D35A4A3CF84640166AA67A9BD0930AAD30F
010226,C5EF8352CE6C8574B2EC9DD216B7E1B2ED3AC2ED
010227,AB4B84F29AE6C8B6FE02A8D20DE2D9545F2DE55D
010228,98D9EB59D87AFB418FFDD94E745A4A49A03441A0
010301,24DA07743A0B8679DAD10B6B9A7ECF7C7B8AF7E6
010302,8C311942B8FA552535543E09F9014F0A3375779F
010303,7BE4B3FCEAE0101BE76E65FA5807357517B68989
010304,3EAEF168D80A8D6D92B9C4022FAD928BDAE77DC5
010305,4F9E32027D66A7D6DD150240469DD93AD28AE5E7
010306,0568268AE537325D258A139918C298A5A2D931B0
010307,E2AB8E91D997A27B159A8348BF0354DC569DBC27
010308,498A1BAEADC8B7F178AD9E1A0971E086CE773BCB
010309,E83D885B1E7CB75CF63DAC7D8E432D99F737FA83
010310,FB805784878C9CF8C672425767207FF75B37AD86
010311,25320D0E2201F84391796E371711FCB6D3DE61B5
010312,4A579A877F372916A8E33FCBC1C64543A2CC57CA
010313,8EF9667C6BC611263565AA7BD104813CB0668AFD
010314,FD11122BC14FFF4D85505339ECA8F760BEAE940F
010315,B64534F4185CAFBF967ABDC0FDE930CC71513BAA
010316,54AF4382C8589F350FF154A1074B493375E5ADAC
010317,B5F6DB5C65576222ADCEC3411DC84A763531EAC5
010318,420D46AA2C3FF58454C2F12FD269FFF6F745AB4D
010319,AE86B39E44DF0BCEB2B5B85D94A01B8EE25029D6
010320,F39A7FB84D7E9C758EED5B7A7E9AD6DE9B945175
010321,27416993AD3C4421E4900BFBF5D15804B5EE1E52
010322,166E2804C72345E8C66478B1063BFA56CBBC2B41
